1,tienes hambre obten descuento primer pedido eats codigo eats 8yow5b
0,dice quedo bateria celular dije ponelo cargar bajo corta
0,mucha gente dice mezclan hacen cosas nuevas simple mortal realmente encuentro valor ponerle beat diferente cancion existe hacen dj alfa radio nadie respeta papa
0,346 engao contramarketing promesassincumplir perjuicio cliente eltiroporlaculata conductores esclavizados noentroeneljuego enelfuturocabemostodos cabify estafacabifyuber quejasvtc
0,quede dormida tenia cosas hacer perdi tiempo tenia viajar colectivo hice gaste monton plata perdi cargador celular poca bateria dia necesitaba celu
1,que hace
0,fooooorrrrooooos acepten viajes cargar nasta carajooo
0,lolapodemos bajo paraguas llamada economia colaborativa esconde explotacion laboral bajada derechos brutal inmoral multinacional cabify haga cientos millones euro pais tribute aqui enelfuturonocabenbuitres
0,quemaron auto remisero pensando alterados
1,acuerda pagar 148 millones ocultar robo datos enelfuturonocabenbuitres
1,empresa contrata conductores granada cordoba obligan afiliarse trabajadores empresas hacen raro despues decir tantos kedao paro cumplir ley ma menos plumero hdgp
0,curioso mayoria voto favor gobierno existe tener trabajar ma llegan fin me compraron tutu yegua tener alternativa low cost tarifa tampoco llegan fin me
0,venia puse ventilar toda mariana
1,trabajas pasas dejando serote casa novia
0,aplicacion llega mendoza buscando conductores
0,preocuparme llego casa gps
1,estas bien
1,torra imponiendo catalan alles compaera carmen calvo amenazando amordazar poca prensa libre queda espaa
1,pagara 148 millones ocultar robo datos 2016 mundo enserio
1,buena alternativa transporte malicia indigena colombiana desarrollo tipo maas robar
1,mujer pidio santa marta motel esposo conductor
1,voy hediondo axilas onda taxista haciendo
0,puede ser algun momento supone gente jubilar paga jubilacion obra social ma alla seguro fomentar mercado negro
1,encanta temas cada entra beat flipa ma puro show viajo ver
1,empresas cabify llevan toda riqueza mediante practicas elusion fiscal mientras precarizan trabajo vivienda sanidad enelfuturonocabenbuitres
0,caza uber incendiaron cinco auto tres barrio porteos
1,puse ventilarlo toda buena mariana
0,hoy cita nutriologa junto tia empezaba asi pedimos lugar queda lejos resulta chofer acepto viaje iba contrario casa cada vez alejaba ma
0,registra codigo obten descuento siguientes viajes es gratis codigo br53afruue
1,conductores cabify toman castellana reclamar gobierno trato justo frente
1,consumo excelente servicio respeto consumidor taxi
0,sabemos realidad juzga conocer version parte
1,subo azoto puerta bien fuerte
1,hoy quema coches chica venezolana chofer profesional trabaja auto cabify incendiaron mismo digo podes ser tan hijo puta
1,llegue baje entrada salieron payasada
0,mejor opcion aqui venezuela hace tan complicado vez teniamos cubeta ahora nunca
0,joven ceguera acuso conductor nego darle servicio haber leido tres articulos conductor dado baja anuncio empresa
0,registra codigo obten descuento siguientes viajes es gratis br53afruue
1,puede ser siempren ganes mafia hdmp cobardes ademas miedo subir puto sabes digo subo varias veces baje do cuadras grande boluda nunca llame creo hare escuche chica hoy terror paso lpm
0,sabes miticos taxi amarillo ny puesto peligro extincion estan punto hacer mismo sector espaa luchamos enelfuturonocabenbuitres ubericen economia
0,pedo conductor
1,nose sigo tomando odio obliguen adelante bro vos decidiste trabajar permitido
1,pregunto estan hoy vtc cabify cada dia madrid ven merodeando estacion atocha terminales aeropuerto sitios gran afluencia publico hoy quizas jornada servicios gratis marte pandora
0,mientras hablan cerrar puertas abiertos futuro 000 conductores millones usuarios pendientes decision gobierno enelfuturocabemostodos
1,ademas mujer sola llevaba guia camarografo
1,jajajajaja valio corneta
1,viral incomodo mujer pidio amante conductor esposo
1,registra codigo obten descuento siguientes viajes es gratis m5wvdupaue
1,pregunte olia alcohol dijo quiere olor cervezas mejor quiera hizo reflexionar
1,aadido video lista reproduccion free yelawolf eminem type beat courage
0,sabado invitamos festejar amigas lore luly tendremos evento especial show striper shot gratis sorpresas confirma asistencia whatsapp 811902 3867 preferencia utiliza taxify didi cualquier tipo
0,alguien cuenta historias necesito inspiracion atreverme ubergay
1,registra codigo obten descuento siguientes viajes es gratis codigo m5wvdupaue
1,entrevista lucero marquez azucena uresti multimedios platican chofer permitio subir perroguia pcd
0,permitiremos multinacionales destruyan mile familias mediante estrategias fiscales enelfuturonocabenbuitres
0,decidi cancelar pedir tardo menos inter llega tia empieza desesperar empieza decir cosas normal empieza dar ataque ansiedad
0,aadido video lista reproduccion eminem slaughterhouse type beat wack
0,cualquiera puede pasar remis sabes conductor pedirlo
0,un castigo economico suficientemente trascendente cabify seria precedente ademas permitiria crimen asesinato mara quede impune dijeron abogados padre
1,engaen ocurrido maana manifa convocada vtc cabify trabajadores sido asi fracaso absoluto enelfuturonocabenbuitres taxienlucha licenciaurbanasi mejorentaxi
1,gusta tambien pregunta
0,elitetaxiespana miguelurban avance modelo cabify sinonimo desposesion riquezas abajo precarizacion vida enelfuturonocabenbuitres
0,neta noma hacen perder tiempo mismo
1,disculpame puedo entrar beat rapido lento
0,bueno pidio perdon nombre hombre perdono pat ahre cito hombre imbecile ma cuanta razon
0,pedo subieron persona sigue gritando recorran atras
0,puede ser trabajo algun momento supone conductores jubilar paga jubilacion obra social ahi van llorar fomentar mercado negro seguir aumentando fondo garantia sustentabilidad
0,finalmente llega subimos pues chofer tenia buenas experiencias ultima veces chofer
0,tacheros incendia palos carcel viejo mayoria voto macri creen clientes llegan ser mascota recoleta bancarse delincuentes falta pelo asesinen
0,disculpen ignorancia puede levantar pasajeros senda solo bus correcto interpretacion
1,hechos ocurrieron barranquilla mujer decidio encontrarse amante sostener encuentro sexual motel ciudad gran sorpresa llevaron
1,mmm dondw labora tan rico solo evarte lado asi servicio increible
1,choferes remis viven quejandose realmente perjudiciales salud
1,ciencia how long beat dura sigue vivo
1,aadido video lista reproduccion lost inside sad emotional piano beat
0,sabeis sedes paraisos fiscales pagar menos impuestos espaa enelfuturonocabenbuitres
1,skip beat mejor shoujo leido vida ongoing kamisama seinen survival horror bueno do temporadas acabado
0,ver culpa lacra tacheros llega ciudad asi voy hacer lobby necesario hundan forros mala gente barrio godoy
0,demasiado interes defender aplicacion ilegal parece dueo muuuy evidente insiste
0,discriminacion simple conocimiento debe proceder persona delito federal conlleva aos carcel cdmx
1,burro
1,hola puedes seguir agradeceria muchisimo favor gracias
1,elitetaxiespana dinabousselham empresas cabify deliveroo globo airbnb amazon quieren institucionalizar precariedad deber combatir modelo economico enelfuturonocabenbuitres
1,elitetaxiespana cervantesfaqs izquierda concentracion taxistas castellana derecha concentracion vtc cabify castellana hace falta decir ma enelfuturonocabenbuitres
1,sigo dejando aqui
1,registra codigo obten descuento siguientes viajes es gratis 2fixs8
1,da cuenta acabas escribir ocupado 170 plata lleva cada pasajeros decis trabaja 000 mensuales tacheros iguales fantasiosos creen mundo tonto
1,locura debe terminar cuanto escala violencia taxistas caza quemaron cinco auto almagro villa crespo flores
1,dicen vehiculos cabify ofrecen agua dejan elegir musica trayecto preferimos taxi gracias impuestos hospitales escuelas enelfuturonocabenbuitres
0,haciendo zona
0,sumar quemacoches ma disimulen barrio quemaron ocho anoche remise sino vecinos cocheras guardan temor entraderas
1,pense primero despues tambien dije pidio amante sabia marido
1,acordo eeuu pagar usd 148 millones tras fuga datos via
1,neta trabajar resulta acabo gastar 200 peso pendejada olvido casa hoy ganare 200 peso mejor quedo durmiendo camita
0,ocampo confirmo existen grupos tarea anti via
1,buscarte duh
1,pues lleva trabajo minimo cachondeo llevas rica faldita
1,vez toco conductor llamaba jesus calificar jajaja bueno hijo prima llama jesus sacerdote jesuita jijiji
0,conductor discrimino decision personal chofer mal punto compaero
0,increible poner musica amigo tendras estrella
0,pagara multa 148 millones dolares resolver reclamos detalles excelsiortv
0,hagan victimas hablamos canibalismo neoliberal
0,desayuno comida cena pide eats disfruta minutos
0,cierto existe servicio especial mascotas perro guia mascota animal compaia apoyo invidentes seria decirle persona muletas pueden llevar suben muletas carro
1,mujer pidio motel amante conductor esposo via
0,medios comunucacion estupidos mujer pidio motel amante conductor esposo
0,mama regao quiero usar jajaja perdon razon
0,ma tomaremos
1,sutrans manifiesta rechazo
1,salon estan bailando inf cargo profe julieta sol96 feelthebeatesc bailamosenfeel feel the beat
0,reaccionan beat cae alguien ma creo volviendo metafora ponerle peliculas alguien ma pongo titanic parado lado pantalla tiempo veanme reacciono cosas pasan
0,pagara 148 millones dolares resolver denuncias relacionadas violacion datos gran escala pues expuso datos millones usuarios
1,ahora checo bujias hizo cambio aceite trasteo cazuela empujarme lechita rico orgasmo anal 
1,fresa alcance oyster extasis ideal
1,registra codigo obten descuento siguientes viajes es gratis bzx34sv9ue
0,dumping vender debajo precio normal precios inferiores coste real fin eliminar competencia aduearse mercado
1,bien solo sabes ahora casi tomo
1,clarinete pagara multa historica robo datos transporte
0,palabras necias oidos sordos
0,agregue video lista reproduccion minutos beat iacho ideal improvisar
1,como explico asi tentada culpa twitter puedo parar reirme
1,ma malas votaron tambien equivocaron conductor
0,vez venia aca vato pregunto iba pagar efectivo dijo llega olvidar ahi pistola jajaj ntk amiga toda cagada
0,venia chingando seguro pegue jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaja chavo supieras pesco resfriado 
0,remedio mudar venezuela hipocritas
0,agregue video lista reproduccion minutos beat nube ideal improvisar
0,seria conductor
1,buscate trabajo digno chofer esclavo
0,camino trabajo caliente pues jalarsela
1,casi pierdo micro hijo putaaaaa chico baje kilo corriendo retiro gracias diooooss retrasar microoo
1,alonso causa invito descargar app mototaxi segura mejor llegamos lados primer viaje grated
1,salon tambien bailando commercial kid feelthebeatesc bailamosenfeel feel the beat
0,veces tratan manera agresiva bebe ando cargando cuesta subir tan rapido horas enojan
1,registra codigo obten descuento siguientes viajes es gratis codigo 2fixs8
0,cierto vtc trabajando dando magnifico servicios llevan haciendo decadas vtc ejerce vtc repudia vtc hacen cabify saludo
1,impone instituciones soberanas paises impone mafia estatales paraestatales pocos enriquecen costa
0,beat pegaria bien flow bad bunny also remix bad bunny presentatia mundo alvaro sousa tiempo do peguen mundo entero
0,negocia pago impuestos gobierno viene guerra taxistas
0,ultimo chofer medio mala onda bajon
1,argentina mercado ma rapido crecimiento
0,acuerda pagar 148 millones dolares esconder robo masivo datos
0,prefiero kia ma tecnologia
1,lindo
0,enelfuturonocabenbuitres buitres canibalismo neoliberal
1,gracias ministro
0,exacto creo primer mujer toca
0,gustado video free drake french montana type beat upset
0,ustedes quieren pagar impuestos realidad hicieron millonarios evadiendo igual manteros vendedores ambulantes
1,asi iba lleno cosas estresan sufriendo ataque ansiedad rematar chofer pone playlist nombre alabanzas redentor canciones santos
0,tan tan
1,quizas eats tambien llevo comida china
0,enfado spotify buscanos contame gusto  music genre song song melody hiphop rnb pop love rap dubstep instagood beat beat jam myjam party partymusic
0,harta harta canse
0,aers pasa dia tirar rima probare
1,irrita sobremanera rato manda mensaje preguntandote va viste direccion destino momento aceptarme viaje
0,nuevo pig jaja
1,dejen usar unas semanas veran cambio despues dia
1,pais patetico
0,agregue video lista reproduccion minutos beat ocarina tapion nube ideal
1,sindicatos dilema reemplazando taxi ao 1900 probablemente necesitabamos representantes sindicales ahora ahora podemos representar mismos sistema digo utiles modernizan desaparecen
0,asi ahora sala hospital esperando cita nutriologa sufriendo internamente pasa ataque ansiedad solamente hizo ma grande alguien quiere hablar conmigo agradeceria
0,gran diferencia mascota perro guia asistencia ende derecho viajar ma pagando ello bien actitud expresiones srita final correcta ponerse tantito lugar
1,estrella llegue min tarde clase
1,estafo angeles
0,conductor recogio mujer amante un chisme sedujo medios via
0,venga hago evaluacion global taxi problemas ma aun amigo extranjeros sido brutalmente timados compaeros medio problema cierto llevo tiempo usar taxi problema
1,espero dia reflexionen agradezcan
1,agregue video lista reproduccion beat original nube tomas asmad
0,tienes hambre obten descuento primeros pedidos eats codigo eats pko9m6
0,cabify comprometidos futuro movilidad ello invitamos conozcas realidad servicio vtc subete comparte enelfuturocabemostodos
0,buenos dia aun pensais marketing dinero van tapar equivocais podeis vender ayer exito total usuarios dado cuenta estafa enelfuturocabemostodos cabify diamundialdelturismo
0,sorri junto
1,obvio aca ma mafia toda calabria
0,hoy sido pesima experiencia nadie suelto cosa tan terrible
0,muerte tacheros aguante
0,dejado utilizar dejado ser transporte confiable conductores dan mal servicio cancelan quieren
0,solo disponible flotante
0,hice super pedi comida seoratriunfadora
1,trabo entiende
0,comprarme chocolate oferta dia quede plata ahora llueve lpm aca mojandome tomar prioridades nivel presidente nacion argentinaaaaaa
0,solo espaa asi tensa relacion taxistas conductores europa via
0,amigo quieren tomarse nota menos semana van mierda pais devaluado
1,hobi llega ser conductor dia tendria trabajo pagaria ma 400 peso solo lleve tiendita esquina voting for for favorite social artist amas
0,parece populares ningun sitio no solo espaa asi tensa relacion taxistas conductores europa via
0,ma alla indemnizacion intencion demanda plataformas tomen serio integridad usuarios abogados
1,taxistas prendieron fuego auto maana habria prenderles fuego auto adentro
1,taxistas caza cabify podrian ocuparse cosa mantener limpio orden auto servicios competir sanamente asco dan
1,cabify cabifyespaa barcelona enelfuturocabemostodos felizmiercoles gustatia mubdo vea pregunten xq debe ser cada dia accidentes pobre seor trabajar puede ser pueda vida precariedad laboral
0,ma caros tarifas dinamicas meten oalos flipas asi temo muh usuario tampoco amigo etc pues clientes payasos ello ningun problema monte
1,nunca puesto pensar mientras estan cogiendo persona conocieron hace dia existen quisieran lugar llevan me cortejo siendo lindos detallistas atentos mientras pidiendo largue
1,buena vida jajajaja queria beber
0,meter presos mafioso queman atacan coches puede permitir bandas vigilante creen hacen justicia mano propia
1,noche lluvia andar chofer manoseame jajaja
1,eats sigue trabajando
1,enelfuturocabemostodos menos codicia infinita empresas practican neoesclavismo listos pelotazo toda tropa gentuza patrocinada pseudosindicato gamba
1,necesitamos ma cuadernos
1,tan solo dia hoy visto ma siete eats pueblo pedorro tan moderno
0,diamundialdelturismo aqui prueba ma barato cabify sagrada familia funicular montjuic 10 tarifas reguladas ayuntamiento aunque llueva costar mismo ma importante ntel objetosperdidos mejorentaxi
1,descuento proximos viajes cabify
1,1ra parte anoche vato mamandosela wei ma video cuckoldlife cuckolding chacales chacal cruisingirapuato cruisinggto cruisinggay
0,ahora usar serum ma facil sencillo pues acaban lanzar version lite app menos pesada consume menos datos uberlite estara disponible partir semana aunque solo version android
0,mafia viviani troperos solo ultimos perjudican explotados peones ma negocio trabajar mafia viviani troperos
1,nueva actualizacion lyft muestra lugar usuario lyft
0,en serio
1,gusto video amp sad piano beat instrumental prod future juanko tower
1,seor condujo austin escuchando podcast semanal singapur gratificante encontrar gente mundo salvar
0,creo tambien metio tema
0,sabian uruguay legal propietarios dar alta cuentapropistas asi funcionan paises serios mientras argentina coarta libertad trabajo vez regularla
1,mismos delincuente presidencial uso aviones robar usando hijos aviones dijeron calladitos ahora detective dan lastima
1,2da parte vato mamandosela chofer cuckoldlife cuckolding cuckgay ma video cruisingirapuato cruisinggay cruisinggto
0,rosario nadie quiere prefieren
1,padre xalapea mara castilla demandan cabify dao moral
1,goee voz bien perrona
1,mujer coge sabes pasa camino
0,escucha homies octa beat francisco manrique octa soundcloud fueee pinto cosas hace aburrido
1,nose ustedes siempre pongo estrellas mientras secuestren violen piola
0,fin llega eats trabajo dejan pasar comida oficina
1,ofrece seguro lockear tarifa lugares frecuentes interesante
1,ana gabriela califica conductor
1,pedo uvieras dicho consentre ma camino hacer pregunta
1,jajajajaj
0,sales hoy fiesta preocupes llegar casa usa primera vez ingresa codigo 68auh7 recibe peso descuento primeros viajes aprovecha
1,encima beat
1,multinacionales cabify esperando entrar sector enelfuturonocabenbuitres
1,pareja pidio motel conductor resulto siendo esposo mujer
0,ustedes quieren pagar impuestos realidad hicieron millonarios evadiendo igual manteros vendedores ambulantes etc competencia iguales condiciones competencia aca china
1,pasa peliculas pasa vida real  mira episodio cachos barranquilla quenecesida
1,expectativa mujer realidad mscamacho juanfelipecamacho baruchas expectativa expectativavsrealidad elmonopalomino pasion comedia
0,ultimo ataque caza total vehiculos incendiados anoche venezolana madre soltera vengo venezuela hace me trabajo cabify totalmente legal ahora dejaron laburo hacen taxistas via
1,demo tiempo justicia policia ciudad iran presos grupos atacan tambien piromaniacos quieren cobrar seguros bueno jueces siguen dejandolos libertad claro
0,acaba pila celular ahora pagar culo conductor
0,seguro sobreactuacion tacheros contribuyo
1,queres ma mira encontre estacion servicios michigan usa gift card estan errados
1,cierran cabify proximo seran bici carsharing lime problema taxistas medios transporte alternativos
0,claro nunca va ver cambio sueldo mama moteles marihuana
0,000 cabify codigo manuelandm9 santiago valparaiso viadelmar concon concepcion talcahuano reaca quillota calera lacruz september 2018 45pm
1,000 cabify codigo manuelandm9 santiago valparaiso viadelmar concon concepcion talcahuano reaca quillota valpo via stgo september 2018 45pm
1,hola sofia referente tema srta lucero creo importante escuchar opiniones ambo lados creo diste oportunidad desir jaqcuber ma quiera dejaste hablar amiga distes tiempo interrupciones
1,iban cabecera mani hoy verguenza empresarios especuladores calaa rodeais patetico enelfuturonocabenbuitres
1,beat rima agradece darle like seguir casi aos tratando exponer difundir musica barrio globalmente intentos fallidos demas 1000 persona siguen pag agradecer tambien
1,emputa tener obligarme misma quedarme dormida vaya ser hagan
1,jajajaja demalas para alla llevo
0,macho mafia anti bien tachero bailando princesa tini stoesel
0,enelfuturonocabenbuitres ines arrimadas curo independentismo xavier cima marido hizo montar consultoria trabaja compaia hoy asi enfadados sabeis agradecerselo
1,jesus gato
1,bien chica bueno reportar
0,representante taxistas paralizaron madrid hace do me mensaje representa detesto sector rancio acostumbrado control mercado ausencia competencia tratar cliente perro nunca ma cogere
0,ma triste recibir llamadas celular peor recibes chico
1,ahora conductor asaltado herido multiple ocasiones pasajeros solicitaron viaje app san bernardo detalles vivo vivo cooperativaam
0,subi compa trabajo escuchando petinatti amodio perez matenmeeeeee
1,expectativa mujer realidad mscamacho juanfelipecamacho baruchas expectativa expectativavsrealidad elmonopalomino pasion comedia humor
0,barbaridad macri vuelto unidos avion deberia haber pedido
1,felicidades lider insurgentes debut thursday night throw este sabado podeis verlo tambien riot ignition
1,sigan quemando auto unico logran nunca ma vida suba puto
1,codigouber uberchile ubercodigo ubercode code codigo descuento viajesgratis descuento primeros viajes poniendo codigo xmw1afmcue valido cualquier parte mundo
1,el ultimo the generacion beat poesia contracultura rock punk jazz blue filosofia daily
0,locuras peronia pocas ahora caza ubers momentos ma emocion convierten quema ubers delicias justicia mano propia arruinan cualquier auto parezca importar verificar
0,busco despacho
0,escapando laburo pegamos alto dock sud
0,moje pagar 250 peso
0,seor puede apurar alv grax
0,preve llegada paraguay termine 2018
1,alienta ataques cabify radio
0,margen medias verdades mentiras acuerdo microfono amplifique seria pretension vaya haganse garchar payasos
0,taxistas villavo quejan tampoco hacen mejorar servicio carros malos olores presentacion conductor pesima hablar actitud frente carros forma conducir
0,mira
1,verdad existen choferes amables generalicemos
1,paso roban gente desaparecen mujeres ahora brindan servicio gente habilidades diferentes nomasuber mexicoreflexivo
0,van explicarle norma basicas convivencia vtc acaban enseando conducir pobre hombre como puede defender modelo explotacion trabajadores proponen cabify sharingslavery taxienlucha licenciaurbanasi
1,ahh querooooo
0,colores colores diversidad uruguay amo
0,pagara multa 148 millones dolares robo datos clientes
1,despojan auto chofer sonoraalahora via
0,parece vais dando cuenta vacilada pegaron ayer cabify ver espabilais nadie duros peseta recordar usais servicio ayudais empobrecer aun ma pais conductor trabaja explotado
0,quiere dar madre estrellas
0,chuta abogados ponen testigos defenderme solito llamo lleve latacunga
1,ataque taxistas caza quemaron auto almagro villa crespo flores
1,best purchase ever for the winter aunque todavia decidimos indujo pedir ma seguido seguro saben dia paper experimentos hacen dudo hecho mismo
1,enteran quieren enterar vtc hacen aportacion economia espaola cientos millones euro ademas cabify muchas pymes coches unauto vtc cifra ma 700 millones euro
0,taxistas gorilas ahora tocaron orto chillan medicina
0,llegas estacion atocha primer impacto publicitario llegas barajas primero cabify
0,jornadags ahora usar serum ma facil sencillo pues acaban lanzar version lite app menos pes
1,legitimo podemos afines esten aireando enelfuturonocabenbuitres pasa decir verdad aunque cabify ingresen centimo arca espaolas pasa vtc generan impuestos conductores cotizan pagan irpf
0,favor ayuda aporte hizo cultura venezuela
1,tambien cayendo bien
0,caza destruyeron cinco auto quemaron medio trabajo dijo damnificados
0,taxistas prendiendo fuego ubers hacen gente todavia usaba pase nadie quiere viajar simios salvajes violentos
0,vengo casi llego trabajo pierdo video chula
0,propongo matar tachero dia dejen romper pelota
1,salon do sigue maestra clasico juvenil feelthebeatesc bailamosenfeel feel the beat
0,vaya vaya aplicaciones dicen coches resulta ma coches parking alcampo prat menuda estafa dia gratis cabify enelfuturocabemostodos
0,seor carro apesta baba
1,mientes desconoces matriz cabify maxi mobility delaware llevan funcionando aportado impuestos beneficios van paraiso fiscal
1,necesito carro poder salir bffs siempre problema ride ninguna parteeee andar siempre sale ojo cara chucha
0,unaaa bby hice primer beat vea enseo ponemos inventar
1,hoy abrio puerta subir bajar pues sent primeros indicios caballerosidad antigua grecia hombre asi mueran
0,wuajajajajjajajajq alevro hayanncagao infieles jujujujuujujuju
0,fernando yarade hay buscar ley adapte nuevos tiempos hoy tendencias ma gente sistema seria improducente fm899
0,gasto ubers abono inicial
1,testimonios cabify trabaje ma 400 horas me cabify sueldo 822 euro publico
0,dia cabify ofrecen servicios gratis imposible conseguir imaginen seria existiera via
0,viste santa marta pidio salir motel amante conductor marido
1,falso momento pedir muestra nombre conductor ahora dicen vehiculo prestado manejando amigo chimba noticias
1,plata gasto boludo
0,higiene higiene persona apps transparencia tarifas oficiales tarifas dinamicas coste viaje mayor abify profesionalidad hacen examen necesitan experiencia
1,jajaja
1,eeehhh ma vuelve mirar mejorentaxi taxiespaa gobierno vtc deleteuber consumo cabify defiendeespana estafacabifyuber licenciaurbanasi taxienlucha 1vtc30taxis felizjueves
1,cabify beat muestran favor regulacion taxi aplicativo
1,amazon tambien usado practica blacklist
0,nadie piensa hacer tipos cometen delitos tener ninguna condena cazahuber vienen ser sicarios lugar liquidar gente destruyen privado ma mafia
0,2do volteado jajajaj
0,parece despacito suena igual ozuna serum toda canciones latin pop mismo beat quieren suene gun rose pcas theconcerttour supershow7
0,hora tomar cartas asunto
1,noche beat familia aca guarida seguimos construyendo mundo lonuevodemorenabeat feliznoche
1,inviten pongo 2mil
0,imaginas peor acto
0,dije subiera ventana hacia frio dijo manda andar vestida asi sexy guey jaja
1,maanas tardes siempre  
0,puedo creer dejado llaves
0,toco pierna estrellas fin sent amor
0,lyft suben marcha carrera salir bolsa
1,entro curita dice peligro aca decir vos apuro roban jajajaja vos maneja frenes mundo ahre
0,hola marcela favor indicanos numero telefono correo electronico registrados cuenta mensaje privado poder verificar reporte realizaste anteriormente
0,buenas noches favor necesito recuperar telefono dejeolvidado entro aplicacion prto toda informacion cuenta telefono olvidado favor pueden ayudar darme forma reportarlo info ultimo viaje
0,tenia volver tocar men rap cristiano
0,joven colombiana solicita motel amante conductor esposo comercio
0,hola mujer atacada mafia taxi parece protege necesita ayuda mano
0,hace dia habia escrito tarjeta pasaba obvio despues revise tenia peso
1,jugando ahijado music genre song song melody hiphop rnb pop love rap dubstep instagood beat beat jam myjam party partymusic newsong lovethissong
0,how doe traffic even happen pinche solo avanzar  
0,lean articulo indica chofer habia llevado san pedro paz
0,conductor bien guapo
1,como beat
0,padre mara castilla demandan cabify responsabilidad feminicidio joven buscan plataformas tomen serio integridad usuarios
0,karina wei cancelar tenia bien poquito puntuacion tenia ahhh mm maximo
1,xion hoy dongdong heart beat weekly lo disfrutaron viendo hoy aqui terminamos foto encontraremos proxima semana gracias
1,segunda parte pasajero jalo micja venida mando msj dia hoy quiere repetir jalarsela mientras vamos nave alguien apunta pool pone chingon pregunta costo
1,urge terminar posgrado comprarme versa trabajar
0,tienes hambre obten descuento primeros pedidos eats codigo eats u30kmc
1,unico generan cazauber asquerosa mafiadelostaxis cada dia odie ma taxistas quiera pedir ever
1,va conductor mete conversacion lol
0,cojo
0,relato venezolana chofer cabify acosada taxistas perder auto incendiado indignante ciudad ejecutivo legislativo judicial
1,metropoli papa mara castilla demandan cabify dao moral
0,momentos doy cuenta dependiente celular manejo mal humor temprano increible seor usted escucha devuelvame celularrrrrrrrrr
0,puede ser oficial ezeiza cobre ma cargo pago tarjeta debito ilegal oficial municipio ezeiza igual cuesta 1100 550 doble literal
0,monte puse audio compa respondi audio mae cambio estacion puro fyah red aint wrong tho
0,chofer favor pedir
1,ligas chofer
1,3am tome cuadras
0,arjona
1,amigo divino jajaja voy coquetear jajaja
0,un requisito ser chofer serum causarle hipotermia pasajero
0,imitar caza
0,usuaria parece inaceptable exijo corrijan supuesto mejoren politicas servicio comunidad ma sensibilidad mejor criterio
0,puedo contactar servicio cliente opciones contactar alguien personalmente recuperar telefono olvidado ultimo viaje vivo mex alguien puede ayudar
1,emputa ser mundo jurauuuuuuu
1,easy aos aca tambien safer premium plata etc creo interese realidad
1,lomasleido actualidad mujer pidio motel amante conductor esposo
0,tomado cuadras sigo haciendo verguenza
1,saca charla jueves noche estrellas
1,gente medellin pena decir barrio vive vivis minutos poblado
1,conductor trae puesto disco pie descalzos shakira toda estrellas mundo cor conductor
0,noticia relatum carro conductor plataforma aparecio nombre conductor leelo veras logica
0,sobreviviendo jaja
0,taxi temuco sinverguenzura ma grande cobran tiempo distancia aunque vayan detenerse despues preguntan gente prefiere
0,llega cali sube primero suena tropicana programa estrella salsita motelera buena bienvenida
1,aadido video lista reproduccion free offset tyga type beat drip
0,auto modernos limpios cobran corresponde
0,chino vino buscar olvido documento mogolico
0,enamoro pasa
1,siempre caso mara supe ma respondio cabify hicieron vista gorda
0,gustado video casanova uncle murda maino type beat 2018 the gun the blade
1,aun buenas persona conductor espero devolverme telefono deje descuido excelente easytaxi
0,ministra 148 millones dolares tendra pagar unidos ocultar informacion robo datos clientes usted sigue adalante nueva ley entiendo informese noticia hoy
1,aqui ntp
0,necesito amigox
1,banco wacho alto hermano alto rapero tire beat cogeee
0,aunque nunca usado cabify
1,voy cagar risa boludos pro logren imponerse van parados van pagar fortuna viaje regulado precio van cobrar gana despues llorar campito
0,mal dia recuerda man peor
1,escala violencia taxistas caza quemaron cinco auto almagro villa crespo flores
0,pinta bailar hacer beat casa keehhhh
1,conductores cabify protestan madrid norma regulara sector taxi fotos via
1,ladymollera jajajaja mexicali dama recibio trato personalizado policia municipal despues pequeo altercado conductor acompaenme ver triste historia
1,pinche bien amplio
0,tendria empezar trabajar lexus black asegurar entrada aca chile costaria 100k cancha
0,comoamigote comento pedo subieron persona sigue gritando recorran atras
1,acordo autoridades unidos pagar 148 millones dolares penalizacion ocultar robo informacion millones clientes choferes ocurrio 2016 informado ma ao despues
0,dedique tiempo fin asunto ilegal
0,mujer pidio motel amante conductor resulto ser noticias dominicanas
1,experiencias paises mmm innovacion pasala
0,ma millones delincuente dueo taxinet sido
1,video chofer dejo perro guia subiera auto mujer invidente dijo reportaria asi reacciono aqui historia
1,sacandomelas nuevamente quedaba viendo espejo ma videitos asi rico atrevidos hot
1,provincia llevar extrao auto llamamos jaladita lima llaman callao llaman secuestro
1,hoy subiendo veinte persona dividimos tarifa toca cada ma bonito luce neon seor encarga acomodar persona
1,usa pasa toman sitio olvida guiar chofer
1,gustado video free 6lack type beat every time
1,casa paso vecino lado
1,quiero ser beat acr1 agustin
0,que onda discriminacion please
0,jajajajajaa muero
0,puta injusto pillan haciendo llevan auto debes pagar 700 lucas ctm salio curado reincidente funciona ref
0,esperamos llega jaja
0,haber eats culiacan kemosionnnn
0,desgramado
0,gustado video instrumental trap freestyle type beat prod jhc beat
1,estres mil ahora toca darle duro im going beat this
0,hoy ugt vuelto hacer historia movimiento obrero blanqueando protesta patronal multinacionales cabify llamen sindicalistas perviertan palabra
0,necesito amigo bogota
0,gustado video lloyd bank jadakiss fabolous type beat concrete
0,aguante meti do viajes free hoy
